,Name,Sex,Age,Height,Weight,Team,Development_Status,Rank,NOC,Games,Season,City,Sport,Event,Has_Previous_Medal,Count,Medal
107,Aleksey Yuryevich Nemov,0,0.6983649049924849,1.5484280004313824,1.96720571537079,Russia,Upper-Middle,-0.8245932981084132,RUS,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,-0.4711643897950438,Gold
108,Matteo Angioletti,0,1.4270527266296746,0.1969777827002025,1.5878265044392674,Italy,Developed,0.6449227400343326,ITA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
109,Oleksandr Mykolaiovych Beresh,0,0.21257302390102517,1.2105654459985875,0.9239128853091032,Ukraine,Developing,-2.294109336251159,UKR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
110,Katja Abel,1,0.9412608455382149,0.5348403371329975,0.07030966071317776,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
111,Kohei Uchimura,0,-0.5161147977361645,-0.028263920254994135,-0.024535142019702846,Japan,Developed,0.6449227400343326,JPN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Silver
112,Yelena Mikhaylovna Zamolodchikova,1,-1.0019066788276243,-0.703989029120584,-1.0678279720813895,Russia,Upper-Middle,-0.8245932981084132,RUS,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
113,Simone Arianne Biles,1,-0.5161147977361645,-1.9428183953741656,-0.6884487611498671,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
114,Denisse Lpez Sing,1,0.45546896444675505,-0.5913681776429858,-0.024535142019702846,Mexico,Upper-Middle,-0.8245932981084132,MEX,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
115,Zhang Nan,1,-0.7590107382818945,-1.379714137986174,-1.447207183012912,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
116,Gael Mackie,1,-1.4876985599190842,-1.2670932865085758,-1.5420519857457926,Canada,Developed,0.6449227400343326,CAN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
117,Roman Volodymyrovych Zozulia,0,0.9412608455382149,0.42221948565539913,0.4496888716447002,Ukraine,Developing,-2.294109336251159,UKR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,
118,Laura del Carmen Moreno Garza,1,0.9412608455382149,0.42221948565539913,0.3548440689118196,Mexico,Upper-Middle,-0.8245932981084132,MEX,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
119,Kohei Uchimura,0,0.45546896444675505,-0.028263920254994135,-0.024535142019702846,Japan,Developed,0.6449227400343326,JPN,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,Gold
120,Daniele Matias Hyplito,1,-0.5161147977361645,-1.4923349894637723,-0.3090695502183447,Brazil,Upper-Middle,-0.8245932981084132,BRA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
121,Karen Nguyen,1,-1.2448026193733541,-0.9292307320757807,-1.6368967884786731,Australia,Developed,0.6449227400343326,AUS,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
122,Marcel Van Minh Phuc Long Nguyen,0,0.6983649049924849,0.5348403371329975,0.07030966071317776,Germany,Developed,0.6449227400343326,GER,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
123,Aliya Farkhatovna Mustafina,1,-1.0019066788276243,0.1969777827002025,-0.5936039584169865,Russia,Upper-Middle,-0.8245932981084132,RUS,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
124,Oleh Yuriyovych Verniaiev,0,0.21257302390102517,0.08435693122260418,0.07030966071317776,Ukraine,Developing,-2.294109336251159,UKR,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
125,Simone Arianne Biles,1,-0.5161147977361645,-1.9428183953741656,-0.6884487611498671,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
126,Kohei Uchimura,0,0.45546896444675505,-0.028263920254994135,-0.024535142019702846,Japan,Developed,0.6449227400343326,JPN,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,Gold
127,Simone Arianne Biles,1,-0.5161147977361645,-1.9428183953741656,-0.6884487611498671,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
128,Nikolay Vyacheslavovich Kryukov,0,1.9128446077211345,0.42221948565539913,0.4496888716447002,Russia,Upper-Middle,-0.8245932981084132,RUS,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,
129,Alexa Citiali Moreo Medina,1,-0.030322916644704725,-1.4923349894637723,-0.8781383666156284,Mexico,Upper-Middle,-0.8245932981084132,MEX,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
130,Ariella Kaeslin,1,-0.27321885719043465,0.5348403371329975,0.07030966071317776,Switzerland,Developed,0.6449227400343326,SUI,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
131,Dimitar Lunchev,0,0.45546896444675505,0.8727028915657924,1.208447293507745,Bulgaria,Developed,0.6449227400343326,BUL,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
132,Sascha Palgen,0,0.45546896444675505,1.773669703386579,1.4929817017063869,Luxembourg,Developed,0.6449227400343326,LUX,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
133,Simone Arianne Biles,1,-0.5161147977361645,-1.9428183953741656,-0.6884487611498671,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
134,"Gabrielle Christina Victoria ""Gabby"" Douglas",1,-1.2448026193733541,-0.3661264746877891,-0.4039143529512253,United States,Developed,0.6449227400343326,USA,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
135,Valeriia Maksiuta,1,0.6983649049924849,-0.5913681776429858,-0.7832935638827477,Israel,Developed,0.6449227400343326,ISR,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
136,Yang Yilin,1,-1.4876985599190842,-1.1544724350309774,-1.8265863939444344,China,Upper-Middle,-0.8245932981084132,CHN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
137,"Anastasiya Valeryevna ""Nastia"" Liukin",1,-0.7590107382818945,-0.028263920254994135,-0.8781383666156284,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
138,Simone Arianne Biles,1,-0.5161147977361645,-1.9428183953741656,-0.6884487611498671,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
139,Simone Arianne Biles,1,-0.5161147977361645,-1.9428183953741656,-0.6884487611498671,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
140,Robert Juckel,0,0.21257302390102517,0.8727028915657924,1.018757688041984,Germany,Developed,0.6449227400343326,GER,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
141,Maksim Igoryevich Devyatovsky,0,0.6983649049924849,0.7600820400881941,0.6393784771104615,Russia,Upper-Middle,-0.8245932981084132,RUS,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
142,Matteo Morandi,0,2.1557405482668646,0.5348403371329975,1.5878265044392674,Italy,Developed,0.6449227400343326,ITA,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,3.529870920267787,
143,Oleksandr Mykolaiovych Beresh,0,0.21257302390102517,1.2105654459985875,0.9239128853091032,Ukraine,Developing,-2.294109336251159,UKR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
144,"Alexandra Rose ""Aly"" Raisman",1,0.21257302390102517,-0.3661264746877891,-0.21422474748546408,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,1.5293532652363717,Silver
145,"Anastasiya Valeryevna ""Nastia"" Liukin",1,-0.7590107382818945,-0.028263920254994135,-0.8781383666156284,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
146,Elisabeth Seitz,1,-0.7590107382818945,0.1969777827002025,0.259999266178939,Germany,Developed,0.6449227400343326,GER,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
147,Aliya Farkhatovna Mustafina,1,-0.030322916644704725,0.1969777827002025,-0.5936039584169865,Russia,Upper-Middle,-0.8245932981084132,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,1.5293532652363717,Bronze
148,Aliya Farkhatovna Mustafina,1,-0.030322916644704725,0.1969777827002025,-0.5936039584169865,Russia,Upper-Middle,-0.8245932981084132,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,1.5293532652363717,Bronze
149,milie Le Pennec,1,-1.2448026193733541,-1.1544724350309774,-1.6368967884786731,France,Developed,0.6449227400343326,FRA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
150,Sharna Murray,1,-0.5161147977361645,-0.9292307320757807,-0.7832935638827477,Great Britain,Developed,0.6449227400343326,GBR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
151,Patricia Moreno Snchez,1,-1.2448026193733541,-1.9428183953741656,-2.205965604875957,Spain,Developed,0.6449227400343326,ESP,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
152,Svetlana Vasilyevna Khorkina,1,0.9412608455382149,0.5348403371329975,-0.6884487611498671,Russia,Upper-Middle,-0.8245932981084132,RUS,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,1.5293532652363717,Silver
153,"Alexandra Rose ""Aly"" Raisman",1,0.21257302390102517,-0.3661264746877891,-0.21422474748546408,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,1.5293532652363717,Silver
154,Shawn Machel Johnson (-East),1,-1.2448026193733541,-1.717576692418969,-1.2575175775471508,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Silver
155,Zhang Nan,1,-0.7590107382818945,-1.379714137986174,-1.447207183012912,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
156,"Alexandra Rose ""Aly"" Raisman",1,0.21257302390102517,-0.3661264746877891,-0.21422474748546408,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,1.5293532652363717,Silver
157,Marine Debauve,1,-0.5161147977361645,-0.4787473261653874,-1.1626727748142702,France,Developed,0.6449227400343326,FRA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
158,Dmitrijs Trefilovs,0,0.9412608455382149,0.9853237430433908,0.8290680825762227,Latvia,Developed,0.6449227400343326,LAT,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
159,Aleksey Vasilyevich Sinkevich,0,0.45546896444675505,0.7600820400881941,0.734223279843342,Belarus,Upper-Middle,-0.8245932981084132,BLR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
160,Annia Portuondo Hatch,1,1.1841567860839448,-0.9292307320757807,-1.0678279720813895,United States,Developed,0.6449227400343326,USA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
161,Frank Rijken,0,-0.5161147977361645,0.9853237430433908,1.208447293507745,Netherlands,Developed,0.6449227400343326,NED,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
162,Ivana Kovov,1,-1.2448026193733541,-0.25350562321019077,-0.6884487611498671,Slovakia,Developed,0.6449227400343326,SVK,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
163,Kohei Uchimura,0,0.45546896444675505,-0.028263920254994135,-0.024535142019702846,Japan,Developed,0.6449227400343326,JPN,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,Gold
164,Kohei Uchimura,0,1.4270527266296746,-0.028263920254994135,-0.024535142019702846,Japan,Developed,0.6449227400343326,JPN,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,3.529870920267787,Gold
165,Oleksandr Mykolaiovych Beresh,0,0.21257302390102517,1.2105654459985875,0.9239128853091032,Ukraine,Developing,-2.294109336251159,UKR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
166,Simona Amnar (-Tabr),1,-0.27321885719043465,-0.25350562321019077,-0.9729831693485089,Romania,Developed,0.6449227400343326,ROU,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,-0.4711643897950438,Gold
167,Aleksey Yuryevich Nemov,0,0.6983649049924849,1.5484280004313824,1.96720571537079,Russia,Upper-Middle,-0.8245932981084132,RUS,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,-0.4711643897950438,Gold
168,Simona Amnar (-Tabr),1,-0.27321885719043465,-0.25350562321019077,-0.9729831693485089,Romania,Developed,0.6449227400343326,ROU,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,-0.4711643897950438,Gold
169,Zuzana Sekerov,1,-1.4876985599190842,-0.4787473261653874,-0.4039143529512253,Slovakia,Developed,0.6449227400343326,SVK,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
170,Aliya Farkhatovna Mustafina,1,-1.0019066788276243,0.1969777827002025,-0.5936039584169865,Russia,Upper-Middle,-0.8245932981084132,RUS,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
171,Takehiro Kashima,0,0.6983649049924849,0.8727028915657924,0.734223279843342,Japan,Developed,0.6449227400343326,JPN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
172,Yang Tae-Yeong,0,0.6983649049924849,0.7600820400881941,0.8290680825762227,South Korea,Developed,0.6449227400343326,KOR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
173,Jossimar Orlando Calvo Moreo,0,0.21257302390102517,-0.028263920254994135,-0.024535142019702846,Colombia,Upper-Middle,-0.8245932981084132,COL,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
174,Liu Xuan,1,-0.030322916644704725,-0.8166098805981824,-0.5936039584169865,China,Upper-Middle,-0.8245932981084132,CHN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
175,Zhang Nan,1,-0.7590107382818945,-1.379714137986174,-1.447207183012912,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
176,Danell Johan Leyva Gonzalez,0,-0.27321885719043465,1.0979445945209891,1.3032920962406256,United States,Developed,0.6449227400343326,USA,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
177,Eric Lpez Ros,0,1.4270527266296746,0.1969777827002025,0.734223279843342,Cuba,Developing,-2.294109336251159,CUB,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
178,Wajdi Bouallgue,0,0.21257302390102517,1.3231862974761857,1.3032920962406256,Tunisia,Developing,-2.294109336251159,TUN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
